epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.2002,0.0707,0.2573,0.2526,0.0584
1,0.3286,0.0385,0.3457,0.3776,0.0422
2,0.3747,0.0338,0.3722,0.4153,0.0385
3,0.3938,0.0336,0.2648,0.4005,0.0481
4,0.4209,0.0305,0.3317,0.4420,0.0391
5,0.4495,0.0289,0.4799,0.5009,0.0328
6,0.4751,0.0264,0.4554,0.5130,0.0307
7,0.4862,0.0253,0.5063,0.5303,0.0309
