epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.2001,0.0707,0.2566,0.2519,0.0584
1,0.3277,0.0386,0.3499,0.3790,0.0422
2,0.3748,0.0338,0.3724,0.4159,0.0385
3,0.3938,0.0336,0.2710,0.4036,0.0467
4,0.4210,0.0304,0.3334,0.4444,0.0387
5,0.4492,0.0290,0.4798,0.4957,0.0334
6,0.4751,0.0264,0.4550,0.5121,0.0304
7,0.4854,0.0253,0.5063,0.5279,0.0314
