epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.2598,0.0678,0.3492,0.4010,0.0510
1,0.3996,0.0374,0.4103,0.4664,0.0422
2,0.4541,0.0329,0.4004,0.5074,0.0381
3,0.4923,0.0293,0.5109,0.5690,0.0335
4,0.5241,0.0272,0.4998,0.5786,0.0311
