epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.3680,0.0460,0.4854,0.4918,0.0460
1,0.5025,0.0276,0.5815,0.6251,0.0277
2,0.5621,0.0229,0.6069,0.6607,0.0243
3,0.6068,0.0197,0.4627,0.6380,0.0299
4,0.6542,0.0164,0.6310,0.7211,0.0200
