epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.5167,0.0360,0.4163,0.4156,0.0779
1,0.6783,0.0201,0.5995,0.7466,0.0201
2,0.7546,0.0143,0.6793,0.8048,0.0146
3,0.7992,0.0111,0.8070,0.8611,0.0109
4,0.8439,0.0078,0.7720,0.8547,0.0106
