epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.5006,0.0297,0.5158,0.5319,0.0435
1,0.5546,0.0243,0.4218,0.5678,0.0325
2,0.6022,0.0212,0.5973,0.6392,0.0285
3,0.6294,0.0190,0.5160,0.6306,0.0268
4,0.6695,0.0159,0.6328,0.6643,0.0310
