train_loss,train_f1,val_loss,val_f1
0.18670425515132721,0.007502917344880959,0.12049065207981545,0.007589681411216169
0.06175550980248837,0.10663779969622533,0.10242358169153981,0.06898325186016686
0.05040595919420623,0.20607172342805471,0.10187391429815604,0.09087490306475843
0.04718626401565894,0.24594579483441575,0.09979443018851072,0.12110526471009007
0.04378548706646519,0.2741327643759347,0.09929218593498935,0.13458944615041826
0.041290086609396065,0.30135914364720534,0.10012383020442465,0.15223404699802812
0.04024111285730444,0.3152020492491901,0.0943241101730129,0.1734918994741303
0.03854159799150445,0.32775805683995207,0.10002037879565488,0.16069076887668635
0.039158152783233105,0.33281994969317924,0.09528140655678252,0.16738879619123517
0.038037199263620855,0.3402304014241448,0.09954232704704223,0.16210067876083176
0.03811485477431555,0.3404555477467245,0.09886732812484969,0.1698695130774249
0.03719082930962546,0.35089929518606283,0.09778737668757853,0.17418243302955244
0.03703175017591378,0.3526950248942389,0.09770656683198783,0.16883140897328427
0.03581642687809889,0.3600452535864298,0.10022629918935506,0.169132537556001
0.036452285522087055,0.36299807755822555,0.10031784465131552,0.16971281418913808
