epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.2859,0.0594,0.3945,0.4158,0.0467
1,0.4235,0.0305,0.4540,0.4828,0.0383
2,0.4637,0.0275,0.5016,0.5115,0.0376
3,0.4961,0.0250,0.5285,0.5661,0.0294
4,0.5276,0.0227,0.4874,0.5798,0.0269
