epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.8788,0.0036,0.7872,0.8170,0.0187
1,0.9144,0.0023,0.7901,0.8263,0.0203
2,0.9204,0.0021,0.8201,0.8337,0.0234
3,0.9399,0.0015,0.8103,0.8162,0.0359
4,0.9427,0.0014,0.8198,0.8307,0.0315
5,0.9201,0.0021,0.7811,0.8090,0.0209
6,0.9442,0.0015,0.8051,0.8235,0.0248
7,0.9405,0.0016,0.7954,0.8066,0.0363
8,0.9508,0.0013,0.8248,0.8373,0.0295
9,0.9458,0.0015,0.8175,0.8348,0.0259
