epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.8074,0.0092,0.8326,0.8379,0.0163
1,0.8509,0.0065,0.7709,0.8476,0.0105
2,0.8877,0.0042,0.7881,0.8556,0.0089
3,0.9108,0.0030,0.8544,0.8928,0.0089
4,0.9270,0.0024,0.8279,0.8759,0.0091
