run_name,exp,run,arc_features,arc_skip,arc_encoder_blocks,arc_num_conv,arc_latent_volume,arc_num_params,train_loss,valid_loss,test_loss,valid_F1,train_F1,test_F1,train_Accuracy,valid_Accuracy,test_Accuracy,train_Accuracy_seq,valid_Accuracy_seq,test_Accuracy_seq
s2m_skip0_f16_16_32,Seq2Motif_srp,s2m_skip0_f16_16_32,"[16, 16, 32]",0,2,2,1024.0,13105,0.01656190767560316,0.029815028111139934,0.2785363979637623,0.9626855446429766,0.9792663921434218,0.5944589401034195,0.9766577252241637,0.9575080101088957,0.549736232642096,0.0,0.0,0.0
s2m_skip1_f16_16_16,Seq2Motif_srp,s2m_skip1_f16_16_16,"[16, 16, 16]",1,2,2,512.0,10705,0.015491677326676638,0.02741041158636411,0.2708812728524208,0.9654405697578733,0.9803667472660113,0.6061195982980796,0.9779165877335886,0.9607992598081941,0.5629154694250647,0.0,0.0,0.0
s2m_skip0_f16_16_16,Seq2Motif_srp,s2m_skip0_f16_16_16,"[16, 16, 16]",0,2,2,512.0,9169,0.024057482976628387,0.036164116424818836,0.2704441770911217,0.953566625492203,0.9689926499450787,0.582201463050218,0.9649943719216603,0.9469982343872804,0.551182189096597,0.0,0.0,0.0
s2m_skip1_f8_64_64,Seq2Motif_srp,s2m_skip1_f8_64_64,"[8, 64, 64]",1,2,2,2048.0,91281,0.009430469155473553,0.02572809625416994,0.28261784836649895,0.9685008089059886,0.9886941842008802,0.6199763108689135,0.987298378994533,0.9646230634582004,0.5741752443093231,0.0,0.0,0.0
s2m_skip0_f8_64_64,Seq2Motif_srp,s2m_skip0_f8_64_64,"[8, 64, 64]",0,2,2,2048.0,78801,0.011266792881424013,0.028510797147949535,0.2884017787873745,0.9640928308048752,0.9859991247868277,0.5802765821631164,0.9842703980032482,0.9597089482229447,0.551882718171498,0.0,0.0,0.0
s2m_skip1_f8_32_64,Seq2Motif_srp,s2m_skip1_f8_32_64,"[8, 32, 64]",1,2,2,2048.0,40177,0.011934872838142126,0.027347966718177002,0.2813616022467613,0.9662314999219009,0.9853034534317061,0.6293701314286527,0.9834860381647424,0.9618281023206046,0.573785262195082,0.0,0.0,0.0
s2m_skip0_f8_32_64,Seq2Motif_srp,s2m_skip0_f8_32_64,"[8, 32, 64]",0,2,2,2048.0,36913,0.014498156981299753,0.030655786395072937,0.2969099022448063,0.9618449060262555,0.9817836424646766,0.584705372270514,0.9794994595200097,0.956756192990405,0.5362038535460498,0.0,0.0,0.0
s2m_skip1_f8_32_32,Seq2Motif_srp,s2m_skip1_f8_32_32,"[8, 32, 32]",1,2,2,1024.0,24625,0.014660309271320053,0.031093028374016285,0.2880759574472904,0.9611798911371222,0.9817238648521291,0.6013613964566937,0.9794320502617314,0.9559721537333981,0.5543156581597269,0.0,0.0,0.0
s2m_skip0_f8_32_32,Seq2Motif_srp,s2m_skip0_f8_32_32,"[8, 32, 32]",0,2,2,1024.0,21361,0.01761327513858028,0.03357760049402714,0.2862235717475414,0.9567276541484198,0.9776708101382602,0.5952029933106,0.9748548678727675,0.9515675851509662,0.5533094288801923,0.0,0.0,0.0
s2m_skip1_f8_16_64,Seq2Motif_srp,s2m_skip1_f8_16_64,"[8, 16, 64]",1,2,2,2048.0,23841,0.013898989590613739,0.02925322949886322,0.278856310993433,0.9643761307178768,0.982799611561232,0.6349529737243302,0.9806404089541981,0.9596556118053988,0.5734141207872293,0.0,0.0,0.0
s2m_skip0_f8_16_64,Seq2Motif_srp,s2m_skip0_f8_16_64,"[8, 16, 64]",0,2,2,2048.0,22881,0.016258333526227787,0.03310835206260284,0.2767869047820568,0.9573491694058262,0.9796949189650984,0.5837008362860537,0.9771208276011305,0.9519816940563155,0.5515624051937257,0.0,0.0,0.0
s2m_skip1_f8_16_32,Seq2Motif_srp,s2m_skip1_f8_16_32,"[8, 16, 32]",1,2,2,1024.0,11361,0.015720429344345695,0.028207681452234585,0.27975666150450706,0.9651368417402724,0.9805528464643892,0.6204463328310479,0.9781046132944524,0.9605053139843278,0.5666643450137857,0.0,0.0,0.0
s2m_skip0_f8_16_32,Seq2Motif_srp,s2m_skip0_f8_16_32,"[8, 16, 32]",0,2,2,1024.0,10401,0.02248416144562804,0.03452550837149223,0.2705264985561371,0.955415282803809,0.9707836806189613,0.5975897303795251,0.9670306800486259,0.9494160869244924,0.5482505154247679,0.0,0.0,0.0
s2m_skip1_f8_16_16,Seq2Motif_srp,s2m_skip1_f8_16_16,"[8, 16, 16]",1,2,2,512.0,7425,0.01903392066774161,0.029524541459977627,0.27246274426579475,0.9624781838439169,0.9757551064404126,0.6200048308794609,0.9727097519029191,0.9577601449528634,0.5668469570066155,0.0,0.0,0.0
s2m_skip0_f8_16_16,Seq2Motif_srp,s2m_skip0_f8_16_16,"[8, 16, 16]",0,2,2,512.0,6465,0.027460767442117565,0.037779503191510834,0.2756044752895832,0.9508498940143414,0.9642672594031683,0.6078283553402838,0.959575809990137,0.9441266802336071,0.5496230750727594,0.0,0.0,0.0
s2m_skip1_f8_8_64,Seq2Motif_srp,s2m_skip1_f8_8_64,"[8, 8, 64]",1,2,2,2048.0,17977,0.016688707892013634,0.0334693364178141,0.28855008631944656,0.9578064228742997,0.9791873840506801,0.594756844203835,0.976572054308894,0.951999780972785,0.5516774846927207,0.0,0.0,0.0
s2m_skip0_f8_8_64,Seq2Motif_srp,s2m_skip0_f8_8_64,"[8, 8, 64]",0,2,2,2048.0,17593,0.020057878902424938,0.035563500598073006,0.27600114420056343,0.9547837287769401,0.9741570759978582,0.6182873398463019,0.9708552777865458,0.9489172119707615,0.5546268529186633,0.0,0.0,0.0
s2m_skip1_f8_8_32,Seq2Motif_srp,s2m_skip1_f8_8_32,"[8, 8, 32]",1,2,2,1024.0,7033,0.021016734166313774,0.033259790390729904,0.2677646391093731,0.9579848530933135,0.9734708652028443,0.631533658287265,0.9701051446978639,0.9526090676535554,0.572381040493156,0.0,0.0,0.0
s2m_skip0_f8_8_32,Seq2Motif_srp,s2m_skip0_f8_8_32,"[8, 8, 32]",0,2,2,1024.0,6649,0.027780440919425175,0.03750292956829071,0.2635803781449795,0.9508507688794187,0.9632999758815085,0.5896171012044044,0.9585290152531961,0.9445100068204934,0.5543621353383477,0.0,0.0,0.0
s2m_skip1_f8_8_16,Seq2Motif_srp,s2m_skip1_f8_8_16,"[8, 8, 16]",1,2,2,512.0,3865,0.029247466717725216,0.03748465639849504,0.2531775590032339,0.9516255150620592,0.961827565356763,0.6284603200953234,0.9569098594164059,0.9446074817695815,0.5769887449778717,0.0,0.0,0.0
s2m_skip0_f8_8_16,Seq2Motif_srp,s2m_skip0_f8_8_16,"[8, 8, 16]",0,2,2,512.0,3481,0.03544969459914643,0.04396624987324079,0.2536745145916939,0.9421904569515537,0.9524193494877274,0.6089998458577592,0.9460728826083735,0.9340039605665419,0.5680416056147636,0.0,0.0,0.0
s2m_skip1_f8_8_8,Seq2Motif_srp,s2m_skip1_f8_8_8,"[8, 8, 8]",1,2,2,256.0,2857,0.03336907664070959,0.04206987594564756,0.25444366224110126,0.9450760811661549,0.9562227306917594,0.6271223707395271,0.9504731181559056,0.937235250054336,0.5827175943750369,0.0,0.0,0.0
s2m_skip0_f8_8_8,Seq2Motif_srp,s2m_skip0_f8_8_8,"[8, 8, 8]",0,2,2,256.0,2473,0.044956470313279526,0.05181420221924782,0.25045345164835453,0.9292516290440359,0.9391220283610084,0.6100591615076046,0.9305743160734515,0.9194866767131042,0.5610720231463936,0.0,0.0,0.0
s2m_skip1_f4_64_64,Seq2Motif_srp,s2m_skip1_f4_64_64,"[4, 64, 64]",1,2,2,2048.0,89065,0.010687161439462849,0.03124084137380123,0.2780817747116089,0.9618017311514042,0.9871203571467819,0.617858027278193,0.9855267655268366,0.9567902288228572,0.5759182381832227,0.0,0.0,0.0
s2m_skip0_f4_64_64,Seq2Motif_srp,s2m_skip0_f4_64_64,"[4, 64, 64]",0,2,2,2048.0,76729,0.013941140359510546,0.03036459597448508,0.2709380052983761,0.9625774933045591,0.9830493550415456,0.6213006073480265,0.9808957555252791,0.9576934583919289,0.5725240648124053,0.0,0.0,0.0
s2m_skip1_f4_32_64,Seq2Motif_srp,s2m_skip1_f4_32_64,"[4, 32, 64]",1,2,2,2048.0,38729,0.013378203684545082,0.030477569128076237,0.2751355916261673,0.9622825914319414,0.9835226589194457,0.6217697482042,0.9814682423360612,0.9574070806497276,0.5763313941433623,0.0,0.0,0.0
s2m_skip0_f4_32_64,Seq2Motif_srp,s2m_skip0_f4_32_64,"[4, 32, 64]",0,2,2,2048.0,35609,0.01484788691058107,0.03473581870396932,0.29701918736100197,0.9564291476686257,0.9814496343111309,0.5851766181566445,0.9791339525955839,0.9512321943877061,0.5449910947483471,0.0,0.0,0.0
s2m_skip1_f4_32_32,Seq2Motif_srp,s2m_skip1_f4_32_32,"[4, 32, 32]",1,2,2,1024.0,23177,0.016942692920565605,0.032004193402826786,0.26377806067466736,0.9599036322624611,0.9787466756893785,0.6346629683255087,0.9760843126467297,0.954667236848842,0.5742019094791493,0.0,0.0,0.0
s2m_skip0_f4_32_32,Seq2Motif_srp,s2m_skip0_f4_32_32,"[4, 32, 32]",0,2,2,1024.0,20057,0.01878990532587404,0.03370257622251908,0.28216271847486496,0.9573598840434433,0.9761955018434563,0.6040677258767896,0.9731590031947701,0.9521583951502769,0.5494989325270843,0.0,0.0,0.0
s2m_skip1_f4_16_64,Seq2Motif_srp,s2m_skip1_f4_16_64,"[4, 16, 64]",1,2,2,2048.0,22777,0.01794931551684504,0.03557797552396854,0.2773902341723442,0.9544273462770874,0.9771605930557633,0.618574623256497,0.9742857952137578,0.9488093237997003,0.5607626972511284,0.0,0.0,0.0
s2m_skip0_f4_16_64,Seq2Motif_srp,s2m_skip0_f4_16_64,"[4, 16, 64]",0,2,2,2048.0,21961,0.015434028621277084,0.03544078612079223,0.27476921677589417,0.9566720589108674,0.9805348057171281,0.6088583629530046,0.9781065822598486,0.9506212509835065,0.5733196371707138,0.0,0.0,0.0
s2m_skip1_f4_16_32,Seq2Motif_srp,s2m_skip1_f4_16_32,"[4, 16, 32]",1,2,2,1024.0,10297,0.0229698545097009,0.03783009511729082,0.27121739089488983,0.950848324883089,0.9698994576323767,0.6156370508709753,0.9660439946848183,0.944222320485219,0.5663919556004042,0.0,0.0,0.0
s2m_skip0_f4_16_32,Seq2Motif_srp,s2m_skip0_f4_16_32,"[4, 16, 32]",0,2,2,1024.0,9481,0.024516448297578354,0.04074461882313093,0.2782794274389744,0.9470901209543824,0.9686700177627656,0.5987709712121408,0.964643303556147,0.9408739403578936,0.5551211604720254,0.0,0.0,0.0
s2m_skip1_f4_16_16,Seq2Motif_srp,s2m_skip1_f4_16_16,"[4, 16, 16]",1,2,2,512.0,6361,0.021632590776552326,0.036085594755907856,0.2720189765095711,0.9534743298680981,0.9724690541134577,0.6202199739451659,0.9689620369066074,0.9475054264205404,0.571507564317451,0.0,0.0,0.0
s2m_skip0_f4_16_16,Seq2Motif_srp,s2m_skip0_f4_16_16,"[4, 16, 16]",0,2,2,512.0,5545,0.03303035324358422,0.05129086598753929,0.2577585503458977,0.9305932775274295,0.9569891232500961,0.624176113659167,0.9512029527500425,0.9234481803637271,0.5607136116697012,0.0,0.0,0.0
s2m_skip1_f4_8_64,Seq2Motif_srp,s2m_skip1_f4_8_64,"[4, 8, 64]",1,2,2,2048.0,17105,0.023349548244605892,0.040842714409033455,0.25820246525108814,0.9479743777683017,0.9707625254274256,0.6313179132682959,0.96702610477009,0.9405843372038633,0.5878389427994334,0.0,0.0,0.0
s2m_skip0_f4_8_64,Seq2Motif_srp,s2m_skip0_f4_8_64,"[4, 8, 64]",0,2,2,2048.0,16865,0.020632243674734364,0.03779184135297934,0.2755265422165394,0.9514459359848262,0.9731251744863445,0.6133379899741984,0.9697427528612671,0.9449151224212825,0.5611312783034633,0.0,0.0,0.0
s2m_skip1_f4_8_32,Seq2Motif_srp,s2m_skip1_f4_8_32,"[4, 8, 32]",1,2,2,1024.0,6161,0.028446535620352497,0.043494017173846565,0.26688966155052185,0.9437395546462116,0.9630209156533829,0.6091812978878292,0.9582071463887825,0.936112211492164,0.5703079518966805,0.0,0.0,0.0
s2m_skip0_f4_8_32,Seq2Motif_srp,s2m_skip0_f4_8_32,"[4, 8, 32]",0,2,2,1024.0,5921,0.033080909725116646,0.04436715443929037,0.2720407620072365,0.941601540810106,0.956555460044792,0.6160283349665726,0.9508729772856228,0.9336128497930319,0.5546415916313434,0.0,0.0,0.0
s2m_skip1_f4_8_16,Seq2Motif_srp,s2m_skip1_f4_8_16,"[4, 8, 16]",1,2,2,512.0,2993,0.035849687278918595,0.0439607792844375,0.26017947867512703,0.9423316062537896,0.9530236444112705,0.6168852741911447,0.9469064712633163,0.9349672177972427,0.5706209506883694,0.0,0.0,0.0
s2m_skip0_f4_8_16,Seq2Motif_srp,s2m_skip0_f4_8_16,"[4, 8, 16]",0,2,2,512.0,2753,0.040912920204193695,0.05103496089577675,0.2519351337105036,0.9314535768081567,0.9451642177540274,0.6012838202213466,0.937859990381663,0.9220741929206451,0.559090208997822,0.0,0.0,0.0
s2m_skip1_f4_8_8,Seq2Motif_srp,s2m_skip1_f4_8_8,"[4, 8, 8]",1,2,2,256.0,1985,0.04170353678257569,0.05054793693125248,0.24248846620321274,0.9346225467343373,0.9450973752641747,0.6390279428477837,0.9379998635105108,0.9248765601952625,0.5922207452286766,0.0,0.0,0.0
s2m_skip0_f4_8_8,Seq2Motif_srp,s2m_skip0_f4_8_8,"[4, 8, 8]",0,2,2,256.0,1745,0.053591433588577354,0.0605222973972559,0.23074105195701122,0.9140977821307136,0.9265753925571361,0.6295218386497592,0.9164411155455262,0.9043831565308239,0.5715733158277615,0.0,0.0,0.0
s2m_skip1_f4_4_64,Seq2Motif_srp,s2m_skip1_f4_4_64,"[4, 4, 64]",1,2,2,2048.0,14845,0.030381111509126167,0.04817896460493406,0.2688630074262619,0.9385525962449814,0.9612241017971567,0.6338363417024013,0.9561953741006902,0.9305415300554049,0.5823765743009759,0.0,0.0,0.0
s2m_skip0_f4_4_64,Seq2Motif_srp,s2m_skip0_f4_4_64,"[4, 4, 64]",0,2,2,2048.0,14749,0.03276085918364317,0.04985866385201613,0.26148492842912674,0.9356880888608216,0.9576858943349693,0.6196383349016749,0.9521712351107168,0.9271301486246405,0.5692435146686278,0.0,0.0,0.0
s2m_skip1_f4_4_32,Seq2Motif_srp,s2m_skip1_f4_4_32,"[4, 4, 32]",1,2,2,1024.0,4669,0.04457286453765372,0.0588399146993955,0.2562648132443428,0.9237888769148083,0.9407337132439979,0.6291113118118464,0.9329264843866301,0.9116513324134804,0.5714879941656984,0.0,0.0,0.0
s2m_skip0_f4_4_32,Seq2Motif_srp,s2m_skip0_f4_4_32,"[4, 4, 32]",0,2,2,1024.0,4573,0.048322571522515755,0.061832462127010025,0.25613072514533997,0.9173602520791473,0.9346841487435773,0.6174057743160912,0.9257809626579471,0.9030684629631702,0.5634571507862933,0.0,0.0,0.0
s2m_skip1_f4_4_16,Seq2Motif_srp,s2m_skip1_f4_4_16,"[4, 4, 16]",1,2,2,512.0,1885,0.04827170754256456,0.056576560561855636,0.24696099944412708,0.9231606307611665,0.9356382772592761,0.6378181428262526,0.9271389484515911,0.9138688666837385,0.581495952660088,0.0,0.0,0.0
s2m_skip0_f4_4_16,Seq2Motif_srp,s2m_skip0_f4_4_16,"[4, 4, 16]",0,2,2,512.0,1789,0.05823867816639983,0.06361824957032998,0.2407635785639286,0.9158620452947889,0.9214844033009852,0.6436593605592962,0.9100173427376986,0.9020564656060902,0.5764795161959326,0.0,0.0,0.0
s2m_skip1_f4_4_8,Seq2Motif_srp,s2m_skip1_f4_4_8,"[4, 4, 8]",1,2,2,256.0,1069,0.059284722675447876,0.06362514135738213,0.24741751700639725,0.9141293497310494,0.9187646388542453,0.626609183899218,0.9076168118596044,0.901820969790131,0.5752196526498778,0.0,0.0,0.0
s2m_skip0_f4_4_8,Seq2Motif_srp,s2m_skip0_f4_4_8,"[4, 4, 8]",0,2,2,256.0,973,0.07901240204987318,0.08484235778450966,0.2281772755086422,0.8863036095183916,0.8910303063544949,0.6295345889054392,0.8741626106812133,0.8642166954305238,0.565617122902054,0.0,0.0,0.0
s2m_skip1_f4_4_4,Seq2Motif_srp,s2m_skip1_f4_4_4,"[4, 4, 4]",1,2,2,128.0,805,0.0661311250018037,0.07279001052180926,0.23160715214908123,0.9004745605358645,0.9103675232912185,0.6491533983384666,0.8982054303073824,0.8869859252752891,0.5975997865358668,0.0,0.0,0.0
s2m_skip0_f4_4_4,Seq2Motif_srp,s2m_skip0_f4_4_4,"[4, 4, 4]",0,2,2,128.0,709,0.08074282368888026,0.08580700432260831,0.23126578144729137,0.8817815356801058,0.8884792258243392,0.6205648704939817,0.8720008061653088,0.8631002538846722,0.5677458676217954,0.0,0.0,0.0
s2m_skip1_f64_64,Seq2Motif_srp,s2m_skip1_f64_64,"[64, 64]",1,1,2,4096.0,88065,0.012350142892936001,0.0354309743270278,0.283817645162344,0.9565645778539226,0.9848483242029777,0.6134393419007264,0.9829733253527143,0.9512562608379261,0.5654449838890704,0.0,0.0,0.0
s2m_skip0_f64_64,Seq2Motif_srp,s2m_skip0_f64_64,"[64, 64]",0,1,2,4096.0,75777,0.013876048524094664,0.034868412651121616,0.2723783850669861,0.9565352193260592,0.9828134142476431,0.6238651275663615,0.9806650537589354,0.9508626355336504,0.5708816834529924,0.0,0.0,0.0
s2m_skip1_f32_64,Seq2Motif_srp,s2m_skip1_f32_64,"[32, 64]",1,1,2,4096.0,38081,0.012668779727233492,0.03510349243879318,0.2800656110048294,0.9573205313895454,0.9843401744016941,0.6300757253659525,0.9823905998302144,0.9513753217651942,0.5720559605482124,0.0,0.0,0.0
s2m_skip0_f32_64,Seq2Motif_srp,s2m_skip0_f32_64,"[32, 64]",0,1,2,4096.0,35009,0.014976661652326584,0.03904439633091291,0.2745530717074871,0.9508874277571358,0.9811791869437793,0.6285786297840011,0.9788290751231041,0.9452077558026472,0.5755275330241917,0.0,0.0,0.0
s2m_skip1_f32_32,Seq2Motif_srp,s2m_skip1_f32_32,"[32, 32]",1,1,2,2048.0,22529,0.015940172759735066,0.03603962560494741,0.27940864861011505,0.9544757682309054,0.9796914694585274,0.6154790823844206,0.9771603504349563,0.9487673318206188,0.5615415788374543,0.0,0.0,0.0
s2m_skip0_f32_32,Seq2Motif_srp,s2m_skip0_f32_32,"[32, 32]",0,1,2,2048.0,19457,0.02054713318205398,0.039038678941627346,0.2563211992383003,0.9506907210571237,0.9735729331754829,0.6431960374850122,0.9702527143050013,0.9445525385788565,0.5900505462543076,0.0,0.0,0.0
s2m_skip1_f16_64,Seq2Motif_srp,s2m_skip1_f16_64,"[16, 64]",1,1,2,4096.0,22305,0.014220267493763695,0.036585452035069466,0.26795053109526634,0.9539531856996778,0.9821358046029798,0.6524825279549149,0.9799190053269157,0.9477084311536143,0.5812142781163077,0.0,0.0,0.0
s2m_skip0_f16_64,Seq2Motif_srp,s2m_skip0_f16_64,"[16, 64]",0,1,2,4096.0,21537,0.018439896040312622,0.03738783672451973,0.2758563570678234,0.9523796540681398,0.9764297866733684,0.6058211264739675,0.9734372073882919,0.9461347260475974,0.5583048576896641,0.0,0.0,0.0
s2m_skip1_f16_32,Seq2Motif_srp,s2m_skip1_f16_32,"[16, 32]",1,1,2,2048.0,9825,0.021776887061803238,0.040021540597081184,0.26448946446180344,0.9481823319839942,0.9721555047042271,0.637167405661281,0.9686216413482116,0.9420749143910538,0.5751696917896381,0.0,0.0,0.0
s2m_skip0_f16_32,Seq2Motif_srp,s2m_skip0_f16_32,"[16, 32]",0,1,2,2048.0,9057,0.025842397595229355,0.04303740027050177,0.2642826624214649,0.9442094771625386,0.9668225371251462,0.633023152382979,0.9625609314178962,0.9373081767533717,0.5756413172154161,0.0,0.0,0.0
s2m_skip1_f16_16,Seq2Motif_srp,s2m_skip1_f16_16,"[16, 16]",1,1,2,1024.0,5889,0.029888048687058945,0.042847976088523865,0.24651087075471878,0.9450515888988228,0.9612551333672275,0.6521342729283612,0.9563216590049509,0.9374307505748595,0.5921615909411964,0.0,0.0,0.0
s2m_skip0_f16_16,Seq2Motif_srp,s2m_skip0_f16_16,"[16, 16]",0,1,2,1024.0,5121,0.03691358418892259,0.0483336690813303,0.2499390859156847,0.9359857345417512,0.9509210455733456,0.633741822924721,0.94451780159364,0.926630605156498,0.5766767621743135,0.0,0.0,0.0
s2m_skip1_f8_64,Seq2Motif_srp,s2m_skip1_f8_64,"[8, 64]",1,1,2,4096.0,16721,0.020815764432368072,0.04150100486973921,0.26398296281695366,0.947453261129963,0.9732371656454246,0.6416814189804898,0.9698426568242801,0.940323831389173,0.5829634152403262,0.0,0.0,0.0
s2m_skip0_f8_64,Seq2Motif_srp,s2m_skip0_f8_64,"[8, 64]",0,1,2,4096.0,16529,0.023984727490207424,0.04347794130444527,0.2770042158663273,0.9444762053511253,0.9690532150360464,0.6210401414440627,0.9651208272439874,0.936840151945132,0.5637976283194689,0.0,0.0,0.0
s2m_skip1_f8_32,Seq2Motif_srp,s2m_skip1_f8_32,"[8, 32]",1,1,2,2048.0,5777,0.032047789624851684,0.050656650215387344,0.26121157221496105,0.9338725107130298,0.9583239626330643,0.6324520698563225,0.9529073556014052,0.9256680065743188,0.5703337148801512,0.0,0.0,0.0
s2m_skip0_f8_32,Seq2Motif_srp,s2m_skip0_f8_32,"[8, 32]",0,1,2,2048.0,5585,0.03214352926158387,0.04838844078282515,0.24752637930214405,0.9377398312738197,0.9587689890345211,0.6488124361554607,0.9534874020711648,0.9286552905632113,0.5888424876201708,0.0,0.0,0.0
s2m_skip1_f8_16,Seq2Motif_srp,s2m_skip1_f8_16,"[8, 16]",1,1,2,1024.0,2609,0.04703877121210098,0.055999464044968285,0.2448621541261673,0.9239045746300092,0.9377106203999332,0.6399914833905491,0.9293561189210174,0.9143531971197877,0.5813435592035092,0.0,0.0,0.0
