epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.3064,0.0599,0.3919,0.4390,0.0427
1,0.4424,0.0326,0.3872,0.3860,0.0548
2,0.4993,0.0285,0.4181,0.5543,0.0315
3,0.5465,0.0238,0.5865,0.5989,0.0315
4,0.5835,0.0217,0.5804,0.6522,0.0236
