epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.4358,0.0301,0.3642,0.3650,0.0536
1,0.4897,0.0262,0.4664,0.5214,0.0335
2,0.5281,0.0230,0.5052,0.5407,0.0337
3,0.5588,0.0209,0.5344,0.5495,0.0341
4,0.5907,0.0185,0.5363,0.5903,0.0277
