name,p_appr1,s_appr1,f1_appr1,f1_exact,dataset,fold
16s_B.subtilis_domain4,0.6521739130434783,0.36585365853658536,0.46874999999999994,0.46874999999999994,hc_100,16s
16s_H.sapiens.mito_domain3,0.36231884057971014,0.29411764705882354,0.35064935064935066,0.3246753246753247,hc_100,16s
16s_B.subtilis_domain2,0.4567901234567901,0.3592233009708738,0.42992972302604376,0.4021739130434782,hc_100,16s
16s_A.fulgidus_domain2,0.6309523809523809,0.5,0.6105263157894737,0.5578947368421052,hc_100,16s
16s_Z.mays_domain4,0.5,0.24390243902439024,0.32786885245901637,0.32786885245901637,hc_100,16s
16s_C.elegans_domain1,0.32142857142857145,0.2647058823529412,0.2903225806451613,0.2903225806451613,hc_100,16s
16s_P.occultum_domain4,0.7777777777777778,0.6363636363636364,0.9,0.7000000000000001,hc_100,16s
16s_H.volcanii_domain3,0.47058823529411764,0.4028776978417266,0.43410852713178294,0.43410852713178294,hc_100,16s
16s_C.reinhardtii.mito_domain4,0.0,0.0,0.0,0.0,hc_100,16s
16s_P.staleyi_domain3,0.3559322033898305,0.3088235294117647,0.33070866141732286,0.33070866141732286,hc_100,16s
16s_F.ananassa_domain3,0.09900990099009901,0.08196721311475409,0.08968609865470852,0.08968609865470852,hc_100,16s
16s_G.intestinalis_domain4,0.6410256410256411,0.6410256410256411,0.6792452830188679,0.6410256410256411,hc_100,16s
16s_H.volcanii_domain2,0.632183908045977,0.5238095238095238,0.5729166666666667,0.5729166666666667,hc_100,16s
16s_B.burgdorferi_domain4,0.9375,0.3409090909090909,0.5,0.5,hc_100,16s
16s_H.sapiens_domain3,0.08333333333333333,0.0859375,0.08461538461538462,0.08461538461538462,hc_100,16s
16s_C.psittaci_domain3,0.488,0.4420289855072464,0.4714828897338403,0.46387832699619774,hc_100,16s
16s_D.melanogaster_domain4,0.7142857142857143,0.19230769230769232,0.30303030303030304,0.30303030303030304,hc_100,16s
16s_H.sapiens.mito_domain4,0.6153846153846154,0.36363636363636365,0.4571428571428572,0.4571428571428572,hc_100,16s
