epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.5032,0.0285,0.4922,0.5548,0.0307
1,0.5446,0.0245,0.4486,0.5652,0.0311
2,0.5786,0.0216,0.5740,0.5882,0.0334
3,0.6075,0.0203,0.5639,0.6219,0.0263
4,0.6487,0.0163,0.6145,0.6308,0.0352
