epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.2164,0.0697,0.3132,0.3350,0.0506
1,0.3392,0.0383,0.3043,0.3791,0.0446
2,0.3885,0.0336,0.3982,0.4287,0.0397
3,0.4121,0.0313,0.3484,0.4392,0.0406
4,0.4363,0.0301,0.4334,0.4623,0.0363
