run_name,exp,run,arc_features,arc_num_params,train_loss,valid_loss,test_loss,valid_F1,train_F1,test_F1,train_Accuracy,valid_Accuracy,test_Accuracy,train_Accuracy_seq,valid_Accuracy_seq,test_Accuracy_seq
mlp_f8_64_64,SimpleMLP_srp,mlp_f8_64_64,"[8, 64, 64]",17160,0.11612431251484415,0.12051646411418915,0.3038649521768093,0.8270489653506665,0.8293178176213771,0.5761148889246851,0.8022105016762587,0.798095979725762,0.5229644649823473,0.0,0.0,0.0
mlp_f8_32_64,SimpleMLP_srp,mlp_f8_32_64,"[8, 32, 64]",14824,0.05877696803730467,0.06418314948678017,0.2973516508936882,0.9169628397397295,0.9237936004408486,0.5587173115669257,0.9140352917208705,0.9058283846059307,0.5264960975116062,0.010346989997703096,0.016644021806617577,0.0
mlp_f8_32_32,SimpleMLP_srp,mlp_f8_32_32,"[8, 32, 32]",9672,0.05862887786782306,0.05865243077278137,0.29409560561180115,0.9284896114027846,0.9242318837306638,0.5564593276864734,0.914470451208248,0.9188238019117144,0.5318683196330086,0.0,0.0,0.0
mlp_f8_16_64,SimpleMLP_srp,mlp_f8_16_64,"[8, 16, 64]",13656,0.05038345022046048,0.05842627088228861,0.279726829379797,0.9221159284901975,0.9327438742342327,0.5554812931366208,0.9242059409819116,0.9123168782426779,0.5348970856404134,0.0,0.0,0.0
mlp_f8_16_32,SimpleMLP_srp,mlp_f8_16_32,"[8, 16, 32]",9016,0.06082106997137484,0.06764610422154267,0.295400258153677,0.908883344172155,0.9160967337098146,0.5470626862591079,0.9051129225265463,0.89642716179753,0.5225656808035566,0.0,0.0,0.0
mlp_f8_16_16,SimpleMLP_srp,mlp_f8_16_16,"[8, 16, 16]",6696,0.04729792880623237,0.05298806168138981,0.27994250133633614,0.9359044384338172,0.9400457325490806,0.556083066920828,0.9322077159622961,0.9271230986108359,0.5349885059511822,0.0,0.0,0.0
mlp_f8_8_64,SimpleMLP_srp,mlp_f8_8_64,"[8, 8, 64]",13072,0.05852921792994375,0.06488916588326295,0.28202686086297035,0.9192420107179871,0.9249784880352104,0.5392278875851872,0.9150853984932483,0.9083624401036272,0.5337432944226405,0.0,0.0,0.0
mlp_f8_8_32,SimpleMLP_srp,mlp_f8_8_32,"[8, 8, 32]",8688,0.037501786390076515,0.045179125542442,0.26868870481848717,0.9423645116704916,0.9512911215634758,0.5650436628126705,0.9450305449172351,0.9348859406231703,0.5332085353795928,0.0,0.0,0.0
mlp_f8_8_16,SimpleMLP_srp,mlp_f8_8_16,"[8, 8, 16]",6496,0.059574976563453674,0.06598933786153793,0.2598884180188179,0.9168549485226188,0.9222404613370895,0.5814645001673189,0.9120389948502243,0.9057209019305703,0.556399899808437,0.0,0.0,0.0
mlp_f8_8_8,SimpleMLP_srp,mlp_f8_8_8,"[8, 8, 8]",5400,0.05345918626888939,0.05918509451051553,0.27024246007204056,0.9227765852265647,0.9301350839320237,0.5292357750052289,0.9207604741024653,0.9123625876486147,0.5220203214379755,0.0,0.0,0.0
mlp_f4_64_64,SimpleMLP_srp,mlp_f4_64_64,"[4, 64, 64]",14852,0.07831845043793968,0.0794860248764356,0.32699375227093697,0.8929667455887875,0.8909549565824403,0.5718307176266947,0.8756468234620128,0.8774230620481945,0.5243598370608773,0.0,0.0,0.0
mlp_f4_32_64,SimpleMLP_srp,mlp_f4_32_64,"[4, 32, 64]",12644,0.07721336769021075,0.07999900231758754,0.2886905260384083,0.8902032350520366,0.8942535908767092,0.5243017208802094,0.8793408706825411,0.8742598960372246,0.5173414636578229,0.0,0.0,0.0
mlp_f4_32_32,SimpleMLP_srp,mlp_f4_32_32,"[4, 32, 32]",7492,0.05167607056057971,0.06048527484138807,0.28971584141254425,0.9193787190914414,0.9296161036633006,0.5484041374282939,0.9204326393781787,0.9087548802095315,0.5324523029509415,0.0,0.0,0.0
mlp_f4_16_64,SimpleMLP_srp,mlp_f4_16_64,"[4, 16, 64]",11540,0.07427781917478728,0.07773246305684249,0.2858652248978615,0.898183331454104,0.9019817449821353,0.5540562613056101,0.888394439460973,0.8837183271690926,0.5322175240221702,0.0,0.0,0.0
mlp_f4_16_32,SimpleMLP_srp,mlp_f4_16_32,"[4, 16, 32]",6900,0.06485556973063428,0.06861836028595765,0.2715912163257599,0.9089093849489357,0.9105134941540266,0.5580484570770126,0.8990971251389562,0.8968601769424017,0.5344831295128312,0.0,0.0,0.0
mlp_f4_16_16,SimpleMLP_srp,mlp_f4_16_16,"[4, 16, 16]",4580,0.06162006391779236,0.06736572148899238,0.2846020944416523,0.9085483786174424,0.9150355802761823,0.5533002615628505,0.9033068931966841,0.8958203180170075,0.5357346180304976,0.0,0.0,0.0
mlp_f4_8_64,SimpleMLP_srp,mlp_f4_8_64,"[4, 8, 64]",10988,0.06299688294529915,0.07453398344417413,0.27794183790683746,0.901052218612315,0.9151906680937196,0.562344000454787,0.9040363256002201,0.8892311724178353,0.5321562120758494,0.0,0.0,0.0
mlp_f4_8_32,SimpleMLP_srp,mlp_f4_8_32,"[4, 8, 32]",6604,0.04885770801616752,0.059952231124043465,0.2763425074517727,0.9209455965768075,0.9343419357866831,0.5640655220646865,0.9256685294106355,0.9106384247565152,0.5405369421555068,0.0,0.0,0.0
mlp_f4_8_16,SimpleMLP_srp,mlp_f4_8_16,"[4, 8, 16]",4412,0.0755092472485874,0.08127473046382268,0.35805241391062737,0.8854941017281553,0.893807742086887,0.5775237008946861,0.8788310395766419,0.8698316695650185,0.5252715499381898,0.0,0.0,0.0
mlp_f4_8_8,SimpleMLP_srp,mlp_f4_8_8,"[4, 8, 8]",3316,0.05469874130642932,0.0660196840763092,0.2787429615855217,0.914706457579193,0.9277279086559936,0.5342004368370602,0.9181678879117661,0.9030196447825812,0.5229174317385107,0.0,0.0,0.0
mlp_f4_4_64,SimpleMLP_srp,mlp_f4_4_64,"[4, 4, 64]",10712,0.0753456512870996,0.07922467589378357,0.3321528621017933,0.890745111982409,0.8952886891689505,0.5746706716332923,0.8804372315723894,0.875206101873891,0.522199521991154,0.0,0.0,0.0
mlp_f4_4_32,SimpleMLP_srp,mlp_f4_4_32,"[4, 4, 32]",6456,0.047407340582298195,0.06043586693704128,0.28748610988259315,0.9224858676377595,0.9365493460268001,0.5660945048125785,0.9281469085750255,0.912357445983356,0.5397969229058821,0.0,0.0,0.0
mlp_f4_4_16,SimpleMLP_srp,mlp_f4_4_16,"[4, 4, 16]",4328,0.060197299589281494,0.07237597182393074,0.29592060297727585,0.9047774307680084,0.9194917810896305,0.5468671371815592,0.9085730887983697,0.8913452928292808,0.516402748768844,0.0,0.0,0.0
mlp_f4_4_8,SimpleMLP_srp,mlp_f4_4_8,"[4, 4, 8]",3264,0.18110749967720197,0.1808300664027532,0.2659407705068588,0.7224819484300586,0.7163796388605206,0.564512241088084,0.7021114851107338,0.7063073404224299,0.5304932199858853,0.0,0.0,0.0
mlp_f4_4_4,SimpleMLP_srp,mlp_f4_4_4,"[4, 4, 4]",2732,0.07878509779339252,0.08665694420536359,0.31713224574923515,0.8845558240808762,0.8955076135116822,0.5556160211376675,0.8803238631456124,0.8671715075395329,0.5098221095176021,0.0,0.0,0.0
mlp_f64_64,SimpleMLP_srp,mlp_f64_64,"[64, 64]",45312,0.03924560279625913,0.04534728576739629,0.23848876170814037,0.9518106361444221,0.9566905303248806,0.5342985075679585,0.951141740632934,0.9454998580816684,0.5358832596590729,0.02325459869335527,0.03068387694656849,0.0
mlp_f32_64,SimpleMLP_srp,mlp_f32_64,"[32, 64]",26848,0.03331188574109389,0.04101118817925453,0.2447960190474987,0.9576628368200218,0.9645501178651703,0.568210891118546,0.9599498152639947,0.9520206941213312,0.5436811514676433,0.06260451512492221,0.04789402180661758,0.0
mlp_f32_32,SimpleMLP_srp,mlp_f32_32,"[32, 32]",21696,0.04030707964430685,0.04649652913212776,0.29924459382891655,0.9502640049033192,0.9560061823871284,0.5739010474026005,0.9502067951683086,0.9436079932170847,0.5395599957576781,0.006114130434782609,0.01403985513995091,0.0
mlp_f16_64,SimpleMLP_srp,mlp_f16_64,"[16, 64]",17616,0.046317214551179306,0.05779615230858326,0.2900052107870579,0.9329835564858406,0.9445974259093406,0.5627530583487242,0.9374022339154221,0.9240890904507625,0.5337216903184537,0.0028741639107465744,0.0,0.0
mlp_f16_32,SimpleMLP_srp,mlp_f16_32,"[16, 32]",12976,0.03767174838677696,0.047007876758774124,0.27764834091067314,0.9437126646617761,0.9542432640340112,0.5583336423673569,0.9483769888715439,0.9364392681722435,0.5358650816422591,0.0,0.0,0.0
mlp_f16_16,SimpleMLP_srp,mlp_f16_16,"[16, 16]",10656,0.04091031282492306,0.05380595723787943,0.2845570333302021,0.9314857466856487,0.9493500265457202,0.5565773746643383,0.9428156736878496,0.922657981533401,0.5307144280990919,0.0,0.0,0.0
mlp_f8_64,SimpleMLP_srp,mlp_f8_64,"[8, 64]",13000,0.05172344248579896,0.05972324311733246,0.2981971763074398,0.9263469164318371,0.9313644701019257,0.5748607399790224,0.9222797139440498,0.9162412947053218,0.5411506789652188,0.0,0.0,0.0
mlp_f8_32,SimpleMLP_srp,mlp_f8_32,"[8, 32]",8616,0.04927994683384895,0.059585837026437126,0.29160870984196663,0.9314736779962254,0.9401191437814107,0.5632785635997293,0.9322525161085382,0.9222167399086721,0.5306518912898294,0.0,0.0,0.0
mlp_f8_16,SimpleMLP_srp,mlp_f8_16,"[8, 16]",6424,0.04324142780640851,0.05028677669664224,0.26027851551771164,0.9382028185345779,0.946254771074176,0.5740477087977985,0.9391774338474164,0.9299669623014689,0.5479805086688357,0.0,0.0,0.0
mlp_f8_8,SimpleMLP_srp,mlp_f8_8,"[8, 8]",5328,0.056394150723581726,0.06547538128991921,0.2965039350092411,0.9102884765161049,0.9235358239038035,0.5561206491113964,0.9135189927721952,0.8986821036751199,0.5218979174962239,0.0,0.0,0.0
mlp_f4_64,SimpleMLP_srp,mlp_f4_64,"[4, 64]",10692,0.06860169509182805,0.07344531640410423,0.29148314520716667,0.904492074278996,0.9097803420591751,0.5584295987210184,0.8973008095181589,0.8911336686317736,0.5219395837426035,0.0,0.0,0.0
mlp_f4_32,SimpleMLP_srp,mlp_f4_32,"[4, 32]",6436,0.05054619616788367,0.057380711659789085,0.3178921267390251,0.9285027128965981,0.9357516193284574,0.5578348858365361,0.9270463723995618,0.9189451516146242,0.5195690507643409,0.0,0.0,0.0
mlp_f4_16,SimpleMLP_srp,mlp_f4_16,"[4, 16]",4308,0.1042248920901962,0.109358715514342,0.26374174654483795,0.8378696979079656,0.8429169185194006,0.5543890340718185,0.8208951708336114,0.8148457550284389,0.5200778965197345,0.0,0.0,0.0
mlp_f4_8,SimpleMLP_srp,mlp_f4_8,"[4, 8]",3244,0.06712620041292647,0.07460547797381878,0.284172385931015,0.9011545872191248,0.910737291252516,0.5635705508435352,0.8985323545221869,0.8872107015999658,0.5304405601150715,0.0,0.0,0.0
mlp_f4_4,SimpleMLP_srp,mlp_f4_4,"[4, 4]",2712,0.09420082685740097,0.09932141999403636,0.29330815002322197,0.8420146280981342,0.8492231922114507,0.5635325170006976,0.8296352944749243,0.819876798170775,0.5252006427577034,0.0,0.0,0.0
