epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.1902,0.0650,0.2869,0.3002,0.0418
1,0.2984,0.0342,0.2930,0.3556,0.0375
2,0.3404,0.0313,0.3535,0.3626,0.0396
3,0.3727,0.0283,0.4096,0.4311,0.0324
4,0.3942,0.0276,0.3605,0.4432,0.0299
5,0.4295,0.0245,0.3633,0.4502,0.0299
6,0.4405,0.0242,0.4499,0.4673,0.0311
7,0.4706,0.0219,0.3732,0.4857,0.0303
