"run_uuid","name","step","train_loss","train_Accuracy","train_F1","valid_loss","valid_Accuracy","valid_Accuracy_seq","valid_F1"
"0bd50a3cf6164aca894a9a2d022b601b",UNet-v3-conv-num_convs-2-3-ld-64,0,0.08276135676033512,0.90626751219673,0.887679929150927,0.033079915280853,0.9843251753826531,0.0,0.9841948677822272
"0bd50a3cf6164aca894a9a2d022b601b",UNet-v3-conv-num_convs-2-3-ld-64,1,0.01637147687658479,0.9958969953190928,0.9958821562440116,0.003380664001808179,0.9999900350765306,0.9948979591836735,0.9999900311455779
"0bd50a3cf6164aca894a9a2d022b601b",UNet-v3-conv-num_convs-2-3-ld-64,2,0.001582540201076271,0.9999670358649789,0.9999670125163087,0.0010798139157895074,0.9999900350765306,0.9948979591836735,0.9999900311455779
"0bd50a3cf6164aca894a9a2d022b601b",UNet-v3-conv-num_convs-2-3-ld-64,3,0.0007943663800642,0.9999670358649789,0.9999670122372779,0.000673475056383,0.9999900350765306,0.9948979591836735,0.9999900311455779
"0bd50a3cf6164aca894a9a2d022b601b",UNet-v3-conv-num_convs-2-3-ld-64,4,0.0005742218913972,0.9999680659941983,0.9999680410526135,0.0005390955722055,0.9999900350765306,0.9948979591836735,0.9999900311455779
"0bd50a3cf6164aca894a9a2d022b601b",UNet-v3-conv-num_convs-2-3-ld-64,5,0.0004663973102245,0.9999711563818565,0.9999711358332366,0.0004477459795973,1.0,1.0,1.0
"0bd50a3cf6164aca894a9a2d022b601b",UNet-v3-conv-num_convs-2-3-ld-64,6,0.0003933974566345,0.9999804275448312,0.9999804162263781,0.0003868269606978,1.0,1.0,1.0
"0bd50a3cf6164aca894a9a2d022b601b",UNet-v3-conv-num_convs-2-3-ld-64,7,0.0003470393653688,0.9999855781909283,0.9999855701899624,0.0003547621344463,1.0,1.0,1.0
"0bd50a3cf6164aca894a9a2d022b601b",UNet-v3-conv-num_convs-2-3-ld-64,8,0.0003018789479957,0.9999855781909283,0.9999855677127958,0.0003168184199722,1.0,1.0,1.0
"0bd50a3cf6164aca894a9a2d022b601b",UNet-v3-conv-num_convs-2-3-ld-64,9,0.0002689024432634,0.9999845480617089,0.9999845391522479,0.0002642071494662,1.0,1.0,1.0
