epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.3576,0.0476,0.5005,0.5209,0.0403
1,0.4920,0.0287,0.5580,0.6181,0.0289
2,0.5543,0.0243,0.6172,0.6235,0.0358
3,0.6012,0.0206,0.6719,0.6837,0.0294
4,0.6413,0.0178,0.6003,0.7055,0.0218
