epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.6830,0.0144,0.6096,0.6103,0.0479
1,0.7327,0.0114,0.6792,0.7583,0.0174
2,0.7873,0.0080,0.7285,0.7835,0.0171
3,0.8247,0.0061,0.4648,0.6897,0.0235
4,0.8604,0.0042,0.7777,0.8076,0.0186
