"run_uuid","name","best_epoch","arc_filters","arc_rank","arc_kernel","arc_stride_1","arc_stride_2","arc_num_conv1","arc_num_conv2","arc_latent_dim","arc_skip_conn","hyp_lr","hyp_output_th","hyp_scheduler","best_epoch","train_loss","train_Accuracy","train_Accuracy_seq","train_F1","valid_loss","valid_Accuracy","valid_Accuracy_seq","valid_F1","test_loss","test_Accuracy","test_Accuracy_seq","test_F1"
efacb60e7bac4bd6ab7a195053870767,UNet-v3-avg-pooling-no-skips-num_convs-1-3-ld-64,16,"8","64","3","1","1","1","3","64",0,"0.001","0.5",none,16,0.113675537475931,0.8497566834783755,0.0,0.8272281559503115,0.1294734841402696,0.8270587531887755,0.0,0.7901763816806682,0.12837837520858336,0.8275188577586207,0.0,0.7955964459777388
"8b3ca59ca82a4ebebc63b4a3a88f80b6",UNet-v3-avg-pooling-no-skips-num_convs-1-3-ld-8,16,"8","64","3","1","1","1","3","8",0,"0.001","0.5",none,16,0.12150633976429323,0.8388743984045358,0.0,0.8080322000109529,0.1312225695167269,0.8247767857142857,0.0,0.7777231060034151,0.12900046528927211,0.8270221578663793,0.0,0.7892121075467569
"6b0d120dcc2f4a0abbb2443eeed1ec05",UNet-v3-avg-pooling-no-skips-num_convs-2-1-ld-16,17,"16","32","3","1","1","2","1","16",0,"0.001","0.5",none,17,0.10994989192309762,0.8576237803270043,0.0,0.8371062239053947,0.12660068471212776,0.8332868303571429,0.0,0.7966295934905162,0.124749430936986,0.8357186153017241,0.0,0.8068471791498849
dff98d73baac43aca223f89c00fdb49f,UNet-v3-avg-pooling-no-skips-num_convs-2-1-ld-32,15,"16","32","3","1","1","2","1","32",0,"0.001","0.5",none,15,0.10620211371326749,0.8634872758438819,0.0,0.8456389649782232,0.12617027257778207,0.8324896364795918,0.0,0.7980562802379211,0.12365513423393512,0.8371329471982759,0.0,0.8084362934838664
"50dc04cb37fa4877b44cf8f693c51595",UNet-v3-avg-pooling-no-skips-num_convs-2-1-ld-4,18,"16","32","3","1","1","2","1","4",0,"0.001","0.5",none,18,0.12198762119382242,0.834933124011076,0.0,0.8039820452748042,0.13243723234960011,0.8220563616071429,0.0,0.7795852522946044,0.12564436076530094,0.8305074757543104,0.0,0.7961843689209064
d3db15f243c947c593e1caa59a503450,UNet-v3-avg-pooling-no-skips-num_convs-2-1-ld-64,18,"16","32","3","1","1","2","1","64",0,"0.001","0.5",none,18,0.09605083818928602,0.8799271080564346,0.0,0.8682684668977758,0.12311064163032844,0.8400729432397959,0.0,0.8121725861305209,0.12131379930109813,0.8412833378232759,0.0,0.8175201213679639
"849987168d614fb9b0ad1a16dae8ed92",UNet-v3-avg-pooling-no-skips-num_convs-2-1-ld-8,19,"16","32","3","1","1","2","1","8",0,"0.001","0.5",none,19,0.1157710019514782,0.8479034810126582,0.0,0.8226936408493504,0.12819802335330419,0.8287926498724489,0.0,0.7890801692219951,0.1292603750681055,0.8294635641163793,0.0,0.7980476775539832
c2e8784d2ff94f68af30cc87bb778b50,UNet-v3-avg-pooling-no-skips-num_convs-2-2-ld-16,18,"16","64","3","1","1","2","2","16",0,"0.001","0.5",none,18,0.10092918980347959,0.8706394630142406,0.0,0.8551685960605055,0.12421236871456613,0.8359773596938775,0.0,0.8052795063567038,0.11779179719501529,0.8462503367456896,0.0,0.8226935535738586
"8caf73b7fdbe45c6b75616a00850f040",UNet-v3-avg-pooling-no-skips-num_convs-2-2-ld-32,19,"16","64","3","1","1","2","2","32",0,"0.001","0.5",none,19,0.10470769246293522,0.8664056319224683,0.0,0.8503540733548256,0.1260823840085341,0.8352598852040817,0.0,0.798090741122326,0.12373917113090384,0.8409802667025862,0.0,0.8151839371459594
dfd319fe8efc45778ed34edc12678d94,UNet-v3-avg-pooling-no-skips-num_convs-2-2-ld-4,15,"16","64","3","1","1","2","2","4",0,"0.001","0.5",none,15,0.11902043655640465,0.8396882004878692,0.0,0.8101044352444616,0.12996368642364228,0.8241290656887755,0.0,0.7741686744835108,0.12694090065257302,0.8286722117456896,0.0,0.7855002278362572
"699c667d513c47bc8eafd0ceca18a22c",UNet-v3-avg-pooling-no-skips-num_convs-2-2-ld-64,19,"16","64","3","1","1","2","2","64",0,"0.001","0.5",none,19,0.09457438706345699,0.8812734869462026,0.0,0.8699698350452637,0.12217801976568844,0.839485012755102,0.0,0.8140662066831031,0.11683684459020352,0.8453579606681034,0.0,0.8260978147502239
"1b7e45d8e9104c79866fa148dafd4dbe",UNet-v3-avg-pooling-no-skips-num_convs-2-2-ld-8,15,"16","64","3","1","1","2","2","8",0,"0.001","0.5",none,15,0.10810620161677212,0.8585096914556962,0.0,0.8376598311110587,0.12471250110134786,0.8335160235969388,0.0,0.795445442149148,0.12184375640133331,0.8370992726293104,0.0,0.8081812538456064
be701725f6af49ca9fd15fc3462316c4,UNet-v3-avg-pooling-no-skips-num_convs-2-3-ld-16,18,"16","128","3","1","1","2","3","16",0,"0.001","0.5",none,18,0.10387265804039024,0.8656031612605485,0.0,0.8476154177100574,0.12454487885139426,0.8345922353316326,0.0,0.8011302378347824,0.11963672100983817,0.8413843615301724,0.0,0.8176301049457756
f7ac1517298c4570ac3d52524b624504,UNet-v3-avg-pooling-no-skips-num_convs-2-3-ld-32,19,"16","128","3","1","1","2","3","32",0,"0.001","0.5",none,19,0.09831375117857748,0.8744241577663502,0.0,0.8600753729287527,0.12470673572043983,0.8352997448979592,0.0,0.804320516090085,0.11668637934429892,0.8452653556034483,0.0,0.8238760659609216
"4655b82eb7fa4a4ea695e9567c66ab7c",UNet-v3-avg-pooling-no-skips-num_convs-2-3-ld-4,5,"16","128","3","1","1","2","3","4",0,"0.001","0.5",none,5,0.13289032180160912,0.8181533491561181,0.0,0.7706776212211189,0.13205342070788753,0.8190668845663265,0.0,0.7629023700899759,0.13244344152767082,0.8171976023706896,0.0,0.7698337021417048
"056ff9db93e540e1a63ec7ac98e884ef",UNet-v3-avg-pooling-no-skips-num_convs-2-3-ld-64,14,"16","128","3","1","1","2","3","64",0,"0.001","0.5",none,14,0.1055519586342548,0.8636119214794303,0.0,0.8459137763670153,0.12383876512853467,0.8347616390306123,0.0,0.8000424483051949,0.11980821937322617,0.8384799299568966,0.0,0.813278983070785
"962ea413699e4d77a973b8c05d6940f5",UNet-v3-avg-pooling-no-skips-num_convs-2-3-ld-8,14,"16","128","3","1","1","2","3","8",0,"0.001","0.5",none,14,0.11330205255545645,0.8498349732990507,0.0,0.8257014758452422,0.12722324321464618,0.8280851403061225,0.0,0.7851923773634182,0.12366780638694763,0.8339338631465517,0.0,0.8023153280305295
"7d6b14cbb48a4d64b29ac4aede3f268a",UNet-v3-avg-pooling-num_convs-1-1-ld-16,19,"8","16","3","1","1","1","1","16",1,"0.001","0.5",none,19,0.0032316453274504483,0.9999155294040084,0.9614978902953587,0.999915510882608,0.0020828010010704094,0.9999402104591837,0.9846938775510204,0.9999402104591837,0.0020681621189678795,0.9998316271551724,0.9741379310344828,0.9998315964714956
"055fc7a3742f4bdba361a39ae63587a2",UNet-v3-avg-pooling-num_convs-1-1-ld-32,19,"8","16","3","1","1","1","1","32",1,"0.001","0.5",none,19,0.002253994811817469,0.9999351018591772,0.9789029535864979,0.9999350928020079,0.0015507735031637915,0.9999701052295918,0.9948979591836735,0.9999701185927597,0.0015489242766213056,0.9999831627155172,0.9956896551724138,0.9999831627155172
d743dd0999c945a3ab8ccf0f173a7266,UNet-v3-avg-pooling-num_convs-1-1-ld-4,19,"8","16","3","1","1","1","1","4",1,"0.001","0.5",none,19,0.003330867658202234,0.9999278909546413,0.9699367088607594,0.9999278677344003,0.0022557602971982286,0.9999501753826531,0.9744897959183674,0.9999501507906824,0.0023495482425365984,0.9999494881465517,0.978448275862069,0.9999494718461787
d76f86420c2740e1866ee9e7d92f1089,UNet-v3-avg-pooling-num_convs-1-1-ld-64,18,"8","16","3","1","1","1","1","64",1,"0.001","0.5",none,18,0.03096549590177174,0.9746237968090717,0.0,0.9743405039140753,0.02972321877522128,0.9756058673469388,0.0,0.9752614988074675,0.03227490896423315,0.9730182516163793,0.0,0.9726531944352346
c5dc4e9e964f4aec8ac2ea47d2968b7b,UNet-v3-avg-pooling-num_convs-1-1-ld-8,19,"8","16","3","1","1","1","1","8",1,"0.001","0.5",none,19,0.00566012148926121,0.9997980946729957,0.9166666666666666,0.9997980073922529,0.00458946263854753,0.9999402104591837,0.9744897959183674,0.9999401910231398,0.004549317202402343,0.9998989762931034,0.9482758620689655,0.9998989302095848
f92757bce4cb480dbbc7952df40dc105,UNet-v3-avg-pooling-num_convs-1-2-ld-16,17,"8","32","3","1","1","1","2","16",1,"0.001","0.5",none,17,0.004561150154759047,0.9983177989847046,0.1751054852320675,0.9983152405377895,0.003891132719700738,0.9984952965561225,0.28061224489795916,0.9984930159908623,0.003785669558745777,0.998779296875,0.3879310344827586,0.9987776093862005
cb643409add64bbe9de31cd5390f5102,UNet-v3-avg-pooling-num_convs-1-2-ld-32,19,"8","32","3","1","1","1","2","32",1,"0.001","0.5",none,19,0.0033052716210665266,0.9987195493802743,0.37869198312236285,0.9987178935648285,0.003237909461580673,0.9988639987244898,0.4387755102040816,0.9988624491717437,0.0029775493473199934,0.9989224137931034,0.4956896551724138,0.9989210690982497
"738ce8d0a5b94b4dbeaf1282b42fe248",UNet-v3-avg-pooling-num_convs-1-2-ld-4,19,"8","32","3","1","1","1","2","4",1,"0.001","0.5",none,19,0.0034744167442036645,0.9988946713475738,0.4588607594936709,0.9988933885725173,0.0029644847001728354,0.9990433673469388,0.5153061224489796,0.999042184757476,0.003035087748591242,0.9991328798491379,0.5646551724137931,0.9991318910586515
d3551890813a44328a849207a8531d5c,UNet-v3-avg-pooling-num_convs-1-2-ld-64,19,"8","32","3","1","1","1","2","64",1,"0.001","0.5",none,19,0.0029210695527289612,0.9987556039029536,0.38871308016877637,0.9987540507673452,0.002771959034250859,0.9986846301020408,0.44387755102040816,0.9986829114505009,0.0024730797319127053,0.9990150188577587,0.5086206896551724,0.9990138362528301
"65b5735f6df24f8fa44327fddb1b95ef",UNet-v3-avg-pooling-num_convs-1-2-ld-8,19,"8","32","3","1","1","1","2","8",1,"0.001","0.5",none,19,0.004786890284511956,0.9983023470464135,0.17774261603375527,0.998299701005607,0.004546086455942417,0.9985251913265306,0.29591836734693877,0.9985227955608795,0.004989618977435447,0.9986951104525862,0.3706896551724138,0.9986933059807513
"44ddbc7fe76749d587bd9c797a667947",UNet-v3-avg-pooling-num_convs-1-3-ld-16,19,"8","64","3","1","1","1","3","16",1,"0.001","0.5",none,19,0.00988437058521977,0.998484679918249,0.5490506329113924,0.9984841403586006,0.0111874841457727,0.9986746651785714,0.6020408163265306,0.9986740260908117,0.01151263079573882,0.9985688308189655,0.5775862068965517,0.9985674631522535
"27398b027c9f4df59d75ee433c64a74f",UNet-v3-avg-pooling-num_convs-1-3-ld-32,19,"8","64","3","1","1","1","3","32",1,"0.001","0.5",none,19,0.010592600058583456,0.998399179193038,0.4704641350210971,0.998397848788605,0.013541211165031609,0.9970503826530612,0.3520408163265306,0.9970480795054253,0.012708305750556034,0.9983499461206896,0.5775862068965517,0.9983491729457098
"799f2caaefd94b64bcaa80b673094589",UNet-v3-avg-pooling-num_convs-1-3-ld-4,19,"8","64","3","1","1","1","3","4",1,"0.001","0.5",none,19,0.030103113730182627,0.9834087387921941,0.0005274261603376,0.9832962120803065,0.031456551229467195,0.9809470663265306,0.0,0.980795463802984,0.033871244928189395,0.979071255387931,0.0,0.9789299388726533
a5bf7effb5fe4c5c912e4a217d6216f0,UNet-v3-avg-pooling-num_convs-1-3-ld-64,19,"8","64","3","1","1","1","3","64",1,"0.001","0.5",none,19,0.012745359989142493,0.997717233649789,0.40822784810126583,0.9977166702575547,0.015255394220656278,0.9966019610969388,0.3010204081632653,0.9966013375254111,0.014457457939740914,0.9976511988146551,0.31896551724137934,0.9976490472584579
f8b786d9cef84f209de5b7e09078f77b,UNet-v3-avg-pooling-num_convs-1-3-ld-8,19,"8","64","3","1","1","1","3","8",1,"0.001","0.5",none,19,0.012355809833830859,0.9979098678138185,0.41244725738396626,0.9979077657377625,0.014826053373363554,0.9965720663265306,0.3163265306122449,0.9965684585526722,0.01450859686231305,0.9963210533405172,0.2974137931034483,0.9963154817114525
"3b386423717e46518a6d3b5fe0f7f9f9",UNet-v3-avg-pooling-num_convs-2-1-ld-16,17,"16","32","3","1","1","2","1","16",1,"0.001","0.5",none,17,0.04567499681992873,0.9197467530327004,0.0,0.9191021940998143,0.04421479053491233,0.9205895248724489,0.0,0.9193087859031064,0.048666622168545066,0.909491177262931,0.0,0.9085002683686175
c2c538d26fab4f088c9d1c75574730c8,UNet-v3-avg-pooling-num_convs-2-1-ld-32,19,"16","32","3","1","1","2","1","32",1,"0.001","0.5",none,19,0.019275299855016706,0.9933154914952531,0.1160337552742616,0.9932996675344828,0.02719145834598006,0.9856505102040817,0.05612244897959184,0.9855815132903109,0.027915898582030987,0.9850232354525862,0.04741379310344827,0.9849382200560558
d9391adfa82347c6a55c2197fe156ca1,UNet-v3-avg-pooling-num_convs-2-1-ld-4,19,"16","32","3","1","1","2","1","4",1,"0.001","0.5",none,19,0.013336824353407079,0.9956075290084389,0.18354430379746836,0.995608507035239,0.01872819394101294,0.9890784438775511,0.09183673469387756,0.9890660043729601,0.017608828826582636,0.9924400592672413,0.11637931034482758,0.9924328019978002
faad81a493de48bcacbf6cd15516b012,UNet-v3-avg-pooling-num_convs-2-1-ld-64,15,"16","32","3","1","1","2","1","64",1,"0.001","0.5",none,15,0.010179344350511389,0.9982086052874473,0.45358649789029537,0.9982070746294105,0.015883455623169333,0.9945591517857143,0.1836734693877551,0.9945493378950399,0.01723200191968474,0.9948562095905172,0.3146551724137931,0.9948499228797184
d226773b6ba44e1caa8fc4be48c23b29,UNet-v3-avg-pooling-num_convs-2-1-ld-8,13,"16","32","3","1","1","2","1","8",1,"0.001","0.5",none,13,0.010043666722598772,0.9948936494593882,0.29377637130801687,0.9948968727992404,0.010368642967422398,0.9933932557397959,0.32142857142857145,0.9933984673543417,0.007700981572270393,0.9966998922413793,0.43103448275862066,0.9967003500784751
e4c1ceeae73f41738509f31545ac22d1,UNet-v3-avg-pooling-num_convs-2-2-ld-16,19,"16","64","3","1","1","2","2","16",1,"0.001","0.5",none,19,0.023686345676471036,0.9861530030327004,0.014240506329113924,0.9861103957052697,0.03056766784616879,0.9750179368622449,0.00510204081632653,0.9748770904758606,0.02986229435893996,0.9776485048491379,0.0,0.9775612329384747
"6e3fe1ace17949fbbc88b69c75f66ece",UNet-v3-avg-pooling-num_convs-2-2-ld-32,19,"16","64","3","1","1","2","2","32",1,"0.001","0.5",none,19,0.03349260191672839,0.9706516185390295,0.0005274261603376,0.9705096290200869,0.03835929226966537,0.9621033960459183,0.0,0.9616464714363728,0.03910828433160124,0.9621329471982759,0.0,0.9617847817057303
"50c3c0e031b945b6a93683693dece1d9",UNet-v3-avg-pooling-num_convs-2-2-ld-4,19,"16","64","3","1","1","2","2","4",1,"0.001","0.5",none,19,0.03164909835433281,0.9833252983254219,0.021624472573839662,0.9832297869966782,0.03795012630218146,0.971809231505102,0.00510204081632653,0.971571362007976,0.036239833699475074,0.9755943561422413,0.0,0.9753990734000282
"77279bb286944984b9ccb08b33e18276",UNet-v3-avg-pooling-num_convs-2-2-ld-64,17,"16","64","3","1","1","2","2","64",1,"0.001","0.5",none,17,0.011143189795975443,0.9938470381724683,0.31645569620253167,0.9938412397292307,0.01728936788454956,0.9854113520408163,0.05102040816326531,0.9853771431708609,0.015995357281945902,0.9867658943965517,0.09913793103448276,0.98674870720882
"8cb372887ebf4a1c805d58b8a9502846",UNet-v3-avg-pooling-num_convs-2-2-ld-8,18,"16","64","3","1","1","2","2","8",1,"0.001","0.5",none,18,0.035039987780530996,0.9735946977188819,0.0,0.9732703609627575,0.04072292806694702,0.9616948341836735,0.0,0.960831842649346,0.0424190697035399,0.9598094019396551,0.0,0.9588609519558157
"3fdb4d224add40f4ba9c0c2aaa3aee93",UNet-v3-avg-pooling-num_convs-2-3-ld-16,19,"16","128","3","1","1","2","3","16",1,"0.001","0.5",none,19,0.023362345553400145,0.9854514850342827,0.056962025316455694,0.9854168831553437,0.03405399738373805,0.9676339285714286,0.0,0.9675585933296734,0.03370014732253963,0.9693224676724138,0.0,0.969276844872356
"72e9461e615241ad87130de4b6c0aee7",UNet-v3-avg-pooling-num_convs-2-3-ld-32,19,"16","128","3","1","1","2","3","32",1,"0.001","0.5",none,19,0.028385257446659012,0.9819706784018988,0.0031645569620253164,0.9817848798950154,0.03803200943737614,0.9660594706632653,0.0,0.9653727453700051,0.03604465845073092,0.9696507947198276,0.0,0.9691285659915487
c8d5a4071ec2456fa83a71bcd2822b0b,UNet-v3-avg-pooling-num_convs-2-3-ld-4,17,"16","128","3","1","1","2","3","4",1,"0.001","0.5",none,17,0.013913563241443366,0.988701542721519,0.16930379746835442,0.9887066878622736,0.028167825420292055,0.9673848054846939,0.0,0.9674287577686738,0.026758216594442212,0.9699875404094828,0.034482758620689655,0.9700190065739623
ec8d0e90f3c14c9e82a021b45e5057b2,UNet-v3-avg-pooling-num_convs-2-3-ld-64,17,"16","128","3","1","1","2","3","64",1,"0.001","0.5",none,17,0.027380501580294928,0.9833005752241561,0.019514767932489453,0.9832411736520179,0.0396044699437156,0.9628806600765306,0.0,0.9625664890683192,0.03768939100976648,0.9666705953663793,0.0,0.9664181696582316
"263b42db7090416d9884f550ed623f95",UNet-v3-avg-pooling-num_convs-2-3-ld-8,18,"16","128","3","1","1","2","3","8",1,"0.001","0.5",none,18,0.024264069478408697,0.9868411293512658,0.046413502109704644,0.9868153970118285,0.0349564112114663,0.9697066326530612,0.0,0.9695472027597508,0.032715870709768655,0.9732539735991379,0.0,0.9731765766967044
