train_loss,train_f1,val_loss,val_f1
0.06529772419016808,0.17652226029186213,0.06400759575012317,0.5433885692529217
0.025050831937696784,0.4979519076744801,0.042399731421164266,0.7130314114246117
0.018792309295386077,0.5873691874239014,0.036977882790045574,0.7515232713157717
0.0158240724762436,0.637083651246898,0.036121317635165566,0.7643605292540857
0.013798648902447894,0.6715574872579806,0.03757546545583697,0.7708921415970632
0.012565233600325883,0.6978665253682805,0.036851376765102986,0.7569539674361699
0.01111701840418391,0.7262296110973966,0.04051773116642441,0.76337900093095
0.010183702753274702,0.7461490705746873,0.039608456652808786,0.7706046404687567
0.009559733479400166,0.763644116990329,0.038387875858914816,0.7581736322685529
0.008472207095474004,0.7800043503457844,0.04349039440446554,0.7685310425953065
0.008157795390579849,0.7930972033520116,0.04218978189349731,0.7687060468781959
0.007741509329061955,0.8032196870391186,0.047519330695457176,0.7642068586515756
0.007293053925968707,0.8143259766914803,0.04843733405166326,0.7593916633909628
0.006933103081537411,0.8246820994871459,0.04850360666433599,0.7679870812039529
0.006553258000640199,0.8327718669481089,0.04798468853407931,0.7591676913351179
