epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7953,0.0000,0.7083,646.4387,414.6362,0.7966,0.0000,0.7065,649.4933,19.0406
1,0.7976,0.0000,0.7080,646.1778,15.3937,0.7966,0.0000,0.7065,649.4697,11.6948
2,0.7976,0.0000,0.7080,646.1715,8.5910,0.7966,0.0000,0.7065,649.4644,7.2506
3,0.7976,0.0000,0.7080,646.1696,7.1785,0.7966,0.0000,0.7065,649.4950,7.2128
4,0.7976,0.0000,0.7080,646.1731,7.1790,0.7966,0.0000,0.7065,649.4847,7.1215
5,0.7976,0.0000,0.7080,646.1761,7.1784,0.7966,0.0000,0.7065,649.4322,7.2178
6,0.7976,0.0000,0.7080,646.1677,7.1781,0.7966,0.0000,0.7065,649.4796,7.2112
7,0.7976,0.0000,0.7080,646.1721,7.1787,0.7966,0.0000,0.7065,649.4750,7.1600
8,0.7976,0.0000,0.7080,646.1745,7.1783,0.7966,0.0000,0.7065,649.4704,7.2278
9,0.7976,0.0000,0.7080,646.1747,7.1781,0.7966,0.0000,0.7065,649.4382,7.1876
10,0.7976,0.0000,0.7080,646.1705,7.1780,0.7966,0.0000,0.7065,649.4585,7.1774
11,0.7976,0.0000,0.7080,646.1684,7.1785,0.7966,0.0000,0.7065,649.4884,7.1608
12,0.7976,0.0000,0.7080,646.1726,7.1785,0.7966,0.0000,0.7065,649.4566,7.2084
13,0.7976,0.0000,0.7080,646.1705,7.1779,0.7966,0.0000,0.7065,649.4866,7.1534
14,0.7976,0.0000,0.7080,646.1756,7.1780,0.7966,0.0000,0.7065,649.4541,7.2323
15,0.7976,0.0000,0.7080,646.1725,7.1778,0.7966,0.0000,0.7065,649.4725,7.2092
16,0.7976,0.0000,0.7080,646.1746,7.1781,0.7966,0.0000,0.7065,649.4703,7.1506
17,0.7976,0.0000,0.7080,646.1678,7.1775,0.7966,0.0000,0.7065,649.4903,7.2442
18,0.7976,0.0000,0.7080,646.1734,7.1772,0.7966,0.0000,0.7065,649.4916,7.1828
19,0.7976,0.0000,0.7080,646.1728,7.1781,0.7966,0.0000,0.7065,649.4812,7.1000
20,0.7976,0.0000,0.7080,646.1735,7.1779,0.7966,0.0000,0.7065,649.4567,7.2197
21,0.7976,0.0000,0.7080,646.1741,7.1769,0.7966,0.0000,0.7065,649.4408,7.2230
22,0.7976,0.0000,0.7080,646.1735,7.1773,0.7966,0.0000,0.7065,649.4494,7.1473
23,0.7976,0.0000,0.7079,646.1689,7.1778,0.7966,0.0000,0.7065,649.4863,7.2265
24,0.7976,0.0000,0.7080,646.1746,7.1771,0.7966,0.0000,0.7065,649.4500,7.2402
25,0.7976,0.0000,0.7080,646.1695,7.1770,0.7966,0.0000,0.7065,649.4683,7.1224
26,0.7976,0.0000,0.7080,646.1734,7.1769,0.7966,0.0000,0.7065,649.4578,7.2040
27,0.7976,0.0000,0.7080,646.1737,7.1768,0.7966,0.0000,0.7065,649.4506,7.1753
28,0.7976,0.0000,0.7080,646.1660,7.1769,0.7966,0.0000,0.7065,649.4844,7.1967
29,0.7976,0.0000,0.7080,646.1673,7.1766,0.7966,0.0000,0.7065,649.5399,7.2160
30,0.7976,0.0000,0.7080,646.1758,7.1770,0.7966,0.0000,0.7065,649.4894,7.1589
31,0.7976,0.0000,0.7080,646.1747,7.1769,0.7966,0.0000,0.7065,649.4633,7.1400
32,0.7976,0.0000,0.7079,646.1688,7.1765,0.7966,0.0000,0.7065,649.4931,7.2540
33,0.7976,0.0000,0.7080,646.1727,7.1766,0.7966,0.0000,0.7065,649.4646,7.2326
34,0.7976,0.0000,0.7080,646.1748,7.1769,0.7966,0.0000,0.7065,649.4191,7.1610
35,0.7976,0.0000,0.7080,646.1680,7.1767,0.7966,0.0000,0.7065,649.4874,7.1996
36,0.7976,0.0000,0.7080,646.1732,7.1761,0.7966,0.0000,0.7065,649.4435,7.2114
37,0.7976,0.0000,0.7080,646.1713,7.1765,0.7966,0.0000,0.7065,649.4727,7.1310
38,0.7976,0.0000,0.7080,646.1747,7.1764,0.7966,0.0000,0.7065,649.4551,7.2206
39,0.7976,0.0000,0.7080,646.1731,7.1762,0.7966,0.0000,0.7065,649.4286,7.1542
40,0.7976,0.0000,0.7080,646.1671,7.1758,0.7966,0.0000,0.7065,649.4772,7.1652
41,0.7976,0.0000,0.7080,646.1736,7.1760,0.7966,0.0000,0.7065,649.4801,7.2095
42,0.7976,0.0000,0.7080,646.1749,7.1765,0.7966,0.0000,0.7065,649.4417,7.2084
43,0.7976,0.0000,0.7080,646.1715,7.1762,0.7966,0.0000,0.7065,649.4581,7.2120
44,0.7976,0.0000,0.7080,646.1747,7.1756,0.7966,0.0000,0.7065,649.4455,7.2120
45,0.7976,0.0000,0.7080,646.1681,7.1758,0.7966,0.0000,0.7065,649.4998,7.1918
46,0.7976,0.0000,0.7080,646.1738,7.1760,0.7966,0.0000,0.7065,649.4982,7.1270
47,0.7976,0.0000,0.7080,646.1724,7.1755,0.7966,0.0000,0.7065,649.4646,7.1728
48,0.7976,0.0000,0.7080,646.1764,7.1754,0.7966,0.0000,0.7065,649.4343,7.1812
49,0.7976,0.0000,0.7080,646.1710,7.1759,0.7966,0.0000,0.7065,649.4625,7.1026
