train_loss,train_f1,val_loss,val_f1
0.09053282390280976,0.219327972509554,0.03911461726876728,0.3457895114026956
0.03270077190294279,0.5721735117005429,0.02649023663252592,0.44197532988127064
0.02428109250317572,0.6605383503332519,0.022657589325191158,0.5384642292114401
0.021285893871610225,0.7005321479123885,0.021597880788408873,0.5682121374491761
0.018972846705404074,0.7241583303036483,0.020391679908099928,0.600524105370714
0.017273090847419292,0.7464630647860994,0.019938711673348097,0.6173090523195677
0.01642536907196669,0.7609416775427027,0.019747081956123572,0.628867669239443
0.014830762261587232,0.7742491973702101,0.02050515535499966,0.6265527667466465
0.01432112082136618,0.783568073887469,0.020502826321477954,0.6330138594844097
0.013117980600891416,0.7941130318605482,0.020865093696078186,0.6443155903033622
0.012349630387333435,0.8029132303628689,0.020931428331032134,0.6313462568285665
0.012208016338243081,0.8123996512315048,0.021954609530471396,0.6448600070255872
0.011765069882359418,0.8145230174131297,0.022531597752516206,0.6470011427024585
0.011233042039148843,0.825667915635432,0.024121328060956376,0.6420569964694718
0.010702969716450813,0.8288974472386001,0.02135205469012522,0.6191825446231715
